x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.20278,0.45805,999.61567,-100.31940,1.00771,surströmming,0.14380,-0.14515,5476.60285,-89186.67604,True,False,-40.05333
-0.08572,1.01797,999.52362,-100.40562,2.23952,surströmming,-1.87216,-0.63599,5475.04294,-89185.40952,True,False,-54.52443
2.10640,-1.07109,999.66400,-100.27918,-2.35640,surströmming,-0.50786,0.94098,5475.23953,-89186.66414,True,False,55.15221
1.79989,-0.87281,999.96802,-100.04441,-1.92018,surströmming,2.85632,-1.47446,5473.93445,-89185.20253,True,False,39.97864
2.17502,-1.14287,999.98952,-100.01640,-2.51431,surströmming,-0.59408,0.60001,5478.49069,-89184.10826,True,False,58.74568
0.88711,0.16397,999.62713,-100.31938,0.36074,surströmming,1.46942,0.96034,5475.68126,-89186.00068,True,False,-5.83105
1.09488,-0.08290,999.51503,-100.39702,-0.18238,surströmming,2.08511,3.58254,5475.95269,-89185.33714,True,False,4.50174
0.88706,-0.07006,999.45853,-100.45254,-0.15414,surströmming,0.47360,-0.96504,5474.29244,-89184.48086,True,False,-5.91779
1.10949,-0.22750,999.48759,-100.42227,-0.50050,surströmming,-0.85852,0.09656,5473.11363,-89186.59969,True,False,5.21849
-0.05443,1.17520,999.79028,-100.18039,2.58545,mexicansk silt,-0.51514,-0.02567,5474.71444,-89187.60692,True,False,-52.82618
0.46768,0.77028,999.87856,-100.10540,1.69461,silt med onions,-0.62715,-0.65911,5476.57693,-89186.02517,True,False,-26.67660
-0.24159,1.22516,999.76104,-100.19990,2.69535,mexicansk silt,0.49549,0.06220,5473.05977,-89184.80518,True,False,-62.19906
0.35517,0.58349,999.78790,-100.18079,1.28367,surströmming,1.34574,-1.09682,5473.35479,-89186.10969,True,False,-32.34733
0.70441,0.38968,999.71818,-100.24458,0.85730,surströmming,-2.00684,-0.40901,5471.90464,-89186.83793,True,False,-14.92055
0.66141,0.28248,999.40727,-100.48717,0.62145,surströmming,0.69365,-0.23679,5474.30652,-89186.42746,True,False,-17.22569
3.55313,-2.42601,999.58431,-100.34436,-5.33722,surströmming,-2.49047,-1.47970,5479.19485,-89187.10862,True,False,127.44875
1.67342,-0.71375,999.51109,-100.40614,-1.57026,surströmming,0.61622,0.19772,5478.76720,-89185.14950,True,False,33.42647
0.21169,0.81919,1000.30314,-99.77908,1.80222,mustard silt,-1.13760,-0.16081,5473.97315,-89187.19521,True,False,-39.26396
2.93834,-1.95070,1000.14958,-99.89185,-4.29154,surströmming,-1.01512,0.14952,5471.82726,-89184.62547,False,False,96.99192
0.59326,0.17127,999.92761,-100.06623,0.37678,surströmming,0.31947,-0.46750,5474.85059,-89184.84924,True,False,-20.37323
0.67513,0.30884,1000.04230,-99.97255,0.67946,surströmming,0.50935,-0.36550,5473.32994,-89187.64708,True,False,-16.22215
1.49329,-0.55273,999.85318,-100.12974,-1.21600,surströmming,0.17729,0.88777,5477.51169,-89186.24136,True,False,24.59107
-0.43207,1.53317,999.69693,-100.25121,3.37298,mustard silt,-0.49530,-2.09653,5480.58104,-89188.08775,True,False,-71.75483
0.62566,0.21388,999.48431,-100.42314,0.47054,surströmming,1.52569,-3.41605,5473.22322,-89185.96796,True,False,-18.97495
1.20130,-0.25062,999.55209,-100.37305,-0.55136,surströmming,-0.25864,1.00315,5472.37383,-89186.12857,True,False,9.84122
0.94496,-0.04604,999.95023,-100.05289,-0.10128,surströmming,0.34717,-0.35323,5477.38421,-89185.14178,True,False,-2.77710
1.42366,-0.76957,999.84555,-100.13935,-1.69306,surströmming,-3.02284,-1.74236,5475.59827,-89182.71221,True,False,21.10589
0.71592,0.05122,999.54997,-100.37230,0.11268,surströmming,0.85703,0.02489,5475.44985,-89180.44350,True,False,-14.42925
0.17258,0.88104,999.62335,-100.31981,1.93828,surströmming,1.23781,0.30705,5474.95508,-89184.42613,True,False,-41.55921
1.62226,-0.58699,999.48536,-100.42569,-1.29137,surströmming,-0.12909,0.54446,5478.61083,-89186.90494,True,False,30.85545
2.30635,-1.35551,999.44326,-100.45939,-2.98212,surströmming,-1.19385,-0.64531,5478.21075,-89187.69201,True,False,65.03904
1.29286,-0.16085,999.83190,-100.14591,-0.35387,surströmming,0.67777,-0.15728,5474.49239,-89187.06138,True,False,14.55870
0.25470,0.73985,1000.02942,-99.99004,1.62767,mexicansk silt,1.17482,0.55192,5477.44885,-89186.69745,True,False,-37.25009
0.52744,0.30304,999.41231,-100.48568,0.66670,surströmming,-1.06452,0.12934,5479.24304,-89186.07634,True,False,-23.92175
1.78977,-0.48365,999.88017,-100.11612,-1.06404,surströmming,-0.70394,0.89225,5473.11903,-89187.76605,True,False,39.42873
1.65113,-0.80140,999.14264,-100.69915,-1.76308,surströmming,-1.73296,0.93976,5474.86468,-89184.89964,True,False,32.12770
-0.48260,1.46147,999.39714,-100.49704,3.21524,surströmming,0.07715,0.53591,5473.54702,-89186.78827,True,False,-74.43147
0.20419,0.90476,1000.04165,-99.97189,1.99046,mustard silt,-0.21095,-0.68679,5479.29599,-89185.97044,True,False,-39.76986
1.28859,-0.17505,999.70151,-100.24970,-0.38511,surströmming,0.68827,0.61027,5479.60636,-89188.56007,True,False,14.28022
0.72456,0.35821,999.95859,-100.04657,0.78807,surströmming,0.50758,0.24193,5481.07343,-89184.85150,True,False,-13.79249
-0.22435,0.90296,1000.01590,-99.99371,1.98651,mustard silt,-0.03007,0.52151,5479.30140,-89187.13876,True,False,-61.20956
1.47541,-0.54029,1000.24949,-99.82065,-1.18865,surströmming,1.44391,-1.03174,5474.98590,-89186.62518,False,False,23.89529
0.80642,0.21574,1000.10458,-99.92500,0.47462,surströmming,0.79749,0.33516,5472.65386,-89186.43449,True,False,-9.62649
1.35146,-0.39126,999.46044,-100.45099,-0.86077,surströmming,-0.00809,0.10575,5476.20619,-89186.05146,True,False,17.30328
0.19197,0.82058,1000.22397,-99.84358,1.80527,mustard silt,0.32596,-0.30136,5474.38451,-89185.15145,True,False,-40.28941
0.05069,1.12182,999.18345,-100.66866,2.46801,surströmming,-0.97472,1.59517,5473.53405,-89186.34717,True,False,-47.87394
0.49226,0.49143,999.71655,-100.24434,1.08115,surströmming,-0.00310,1.16560,5474.37710,-89186.51381,True,False,-25.52878
-0.40661,1.32668,999.54538,-100.38067,2.91869,silt med schnapps,1.30768,-0.53180,5473.94520,-89187.18845,True,False,-70.55758
1.37970,-0.31227,999.85755,-100.12782,-0.68698,surströmming,-0.22758,0.48818,5478.85900,-89185.19862,True,False,18.91360
1.10066,-0.14366,999.72140,-100.23370,-0.31606,surströmming,-0.82696,-0.68489,5475.32781,-89187.19857,True,False,4.89345
3.01743,-2.29884,1000.01670,-99.99569,-5.05744,surströmming,0.10446,1.40665,5474.15459,-89186.60720,False,False,100.87963
-0.09838,1.03863,1000.01366,-100.00073,2.28499,mustard silt,-0.48529,0.67216,5473.05848,-89187.15051,True,False,-54.91233
1.97892,-0.97157,999.27276,-100.59595,-2.13745,surströmming,-0.38669,1.02699,5474.28007,-89186.16013,True,False,48.58213
2.13923,-1.07337,1000.01802,-99.99090,-2.36142,surströmming,1.30068,-1.85157,5474.79140,-89185.67322,True,False,56.97072
-0.41516,1.28914,999.61986,-100.32939,2.83611,silt med onions,1.44764,-0.96973,5473.51402,-89184.85764,True,False,-70.94789
1.46327,-0.59877,999.64579,-100.30287,-1.31729,surströmming,-1.40934,1.43047,5474.23905,-89188.19414,True,False,22.98652
1.57687,-0.51128,999.70223,-100.25532,-1.12481,surströmming,1.60829,-1.35610,5478.41911,-89188.60205,True,False,28.69442
-0.03548,1.13833,999.99732,-100.01146,2.50433,mustard silt,-0.54006,0.48233,5477.45483,-89184.24256,True,False,-51.77529
-0.71447,1.69366,999.55092,-100.36910,3.72606,old-fashioned silt,0.12098,-0.76510,5474.81486,-89184.60263,True,False,-85.94816
0.90362,0.25737,999.50232,-100.41746,0.56622,surströmming,-1.01534,-0.89072,5479.18934,-89186.06260,True,False,-5.06803
0.40761,0.53692,1000.09049,-99.93361,1.18121,curry silt,-1.00530,-0.10103,5475.87481,-89184.60872,True,False,-29.57427
1.21905,-0.40869,999.65155,-100.29235,-0.89911,surströmming,2.06305,-1.71757,5474.13585,-89184.68585,True,False,10.77826
0.35527,0.68359,1000.06219,-99.96853,1.50391,mexicansk silt,-0.75996,1.85981,5474.73948,-89185.17766,True,False,-32.20528
1.28834,-0.29547,999.67697,-100.27469,-0.65003,surströmming,-0.31278,-0.04228,5473.69015,-89188.13574,True,False,14.25557
2.03464,-0.68375,999.99289,-100.01617,-1.50425,surströmming,-0.29994,0.17822,5478.95643,-89182.48418,True,False,51.72843
1.56712,-0.45839,999.43403,-100.47186,-1.00845,surströmming,-1.35648,-2.35301,5478.01225,-89186.56552,True,False,28.07314
0.79807,0.14494,1000.23255,-99.83178,0.31888,silt med onions,1.99622,-1.07140,5475.51970,-89186.19551,True,False,-9.97999
0.95583,0.06065,999.78405,-100.18316,0.13343,surströmming,0.62537,1.76015,5477.75834,-89186.43055,True,False,-2.31648
-0.01241,0.83683,1000.06457,-99.96517,1.84103,mustard silt,-1.88307,-0.27945,5475.55864,-89185.51310,True,False,-50.58806
0.23993,0.76512,999.71547,-100.24382,1.68326,surströmming,-1.50334,-2.49134,5474.34148,-89185.63409,True,False,-38.14580
-0.00919,0.91082,999.77920,-100.18971,2.00380,silt med onions,1.06734,-1.03560,5474.42289,-89186.57015,True,False,-50.56991
0.73469,0.40853,999.88938,-100.11517,0.89876,surströmming,1.87475,-1.81868,5475.12140,-89187.25185,True,False,-13.32072
0.24873,0.93566,999.21940,-100.64045,2.05845,surströmming,0.23211,-0.00512,5473.56432,-89185.52093,True,False,-37.95360
2.28772,-1.38627,999.83236,-100.14417,-3.04979,surströmming,0.94080,0.52272,5474.28028,-89187.27111,True,False,64.30227
0.73623,0.26536,999.76182,-100.19491,0.58380,surströmming,1.32180,-2.12268,5474.92329,-89185.41780,True,False,-13.30748
1.08817,-0.02466,999.58957,-100.34578,-0.05426,surströmming,0.54221,-1.35869,5475.46307,-89187.45955,True,False,4.20348
1.95339,-0.92975,999.51541,-100.39902,-2.04546,surströmming,-0.72339,-0.75544,5479.49501,-89186.47126,True,False,47.42697
1.27704,-0.19367,999.70990,-100.24303,-0.42608,surströmming,0.34526,-0.54278,5480.59154,-89189.66290,True,False,13.70673
0.21031,0.77335,999.78713,-100.18364,1.70138,surströmming,-0.10778,1.54029,5473.20980,-89186.76620,True,False,-39.59082
1.05797,-0.16997,999.75680,-100.22173,-0.37393,surströmming,1.86018,-2.39480,5473.93711,-89186.57594,True,False,2.77675
0.44908,0.41325,999.63900,-100.29893,0.90916,surströmming,-0.55072,-1.29367,5473.92152,-89185.39945,True,False,-27.72655
-0.27553,1.19334,999.46921,-100.43661,2.62534,surströmming,-0.45622,0.25141,5477.64418,-89185.07858,True,False,-64.04204
0.50061,0.49694,999.44774,-100.45449,1.09328,surströmming,-0.01301,-0.29848,5476.04565,-89186.22030,True,False,-25.24554
2.03564,-0.91355,999.99741,-100.00893,-2.00981,surströmming,0.38861,-0.29877,5474.65365,-89187.17463,True,False,51.78084
2.27510,-0.86200,999.86422,-100.13154,-1.89639,surströmming,-0.10539,0.09210,5475.79621,-89185.64133,True,False,63.68723
2.05975,-1.03340,999.39902,-100.48804,-2.27348,surströmming,0.84620,0.28266,5473.52409,-89183.02337,True,False,52.68685
-0.23107,1.41302,999.44764,-100.45620,3.10864,silt med schnapps,-0.95527,0.07470,5473.92470,-89185.86825,True,False,-61.82962
0.88733,0.17945,1000.07494,-99.94452,0.39479,surströmming,-0.74141,-0.79267,5473.80607,-89189.61586,True,False,-5.59599
2.30903,-1.50798,1000.02696,-100.00043,-3.31755,surströmming,-1.87036,1.09987,5475.25949,-89184.36336,True,False,65.46478
1.18090,-0.32037,1000.05919,-99.96184,-0.70481,surströmming,0.85032,-0.26115,5473.56702,-89185.50586,True,False,9.07474
1.74167,-0.78273,999.63803,-100.30529,-1.72201,surströmming,0.00157,0.92119,5474.14114,-89186.19737,True,False,36.90238
0.18932,0.90820,999.77191,-100.19231,1.99803,silt med schnapps,0.02906,-0.34119,5474.88778,-89184.94650,True,False,-40.64821
1.30457,-0.32304,999.69060,-100.26002,-0.71070,surströmming,-0.67672,0.74883,5478.14529,-89186.64133,True,False,15.07385
0.85187,0.21831,999.30808,-100.56957,0.48027,surströmming,0.71960,1.05132,5476.07203,-89183.50958,True,False,-7.75266
2.54968,-1.51265,999.88161,-100.10571,-3.32782,surströmming,-1.80054,-0.70269,5474.07317,-89185.48830,True,False,77.42497
0.14103,0.69820,999.90968,-100.08095,1.53604,silt med onions,0.29979,-0.96480,5475.79215,-89187.49794,True,False,-42.99382
1.56707,-0.60912,1000.15640,-99.88546,-1.34006,surströmming,-0.21347,-0.93027,5474.99923,-89186.03823,True,False,28.43191
1.04106,-0.23154,999.68013,-100.27686,-0.50938,surströmming,-2.38296,0.18972,5478.06719,-89188.17825,True,False,1.89288
2.38078,-1.32935,999.54969,-100.38414,-2.92458,surströmming,1.86467,1.15135,5476.76388,-89184.98139,True,False,68.81383
0.05242,0.87087,1000.03631,-99.99273,1.91592,mustard silt,0.09360,0.67848,5473.85221,-89184.66150,True,False,-47.36074
0.13159,0.91950,999.87474,-100.11291,2.02291,curry silt,-0.59151,-0.16950,5475.15879,-89185.23683,True,False,-43.48312
1.00759,-0.18763,1000.08680,-99.93967,-0.41279,surströmming,-1.04314,-0.58553,5478.07231,-89185.35529,True,False,0.42301
-0.17612,1.39205,1000.14873,-99.89720,3.06251,mustard silt,-0.07014,1.11379,5473.18815,-89186.84652,True,False,-58.73187
0.62598,0.30409,999.73216,-100.23821,0.66900,surströmming,-0.39020,-0.76507,5473.24827,-89187.18274,True,False,-18.83480
-0.15637,1.26893,999.48769,-100.42307,2.79164,surströmming,-0.97029,-0.64680,5475.16061,-89184.18109,True,False,-58.07454
1.68432,-0.91239,999.37520,-100.51430,-2.00726,surströmming,1.18347,0.79673,5479.09178,-89187.24077,True,False,33.90366
0.35358,1.07937,1000.07013,-99.95705,2.37461,mustard silt,-0.24590,3.12359,5475.30796,-89186.81140,True,False,-32.28589
1.10210,-0.19368,999.68509,-100.26625,-0.42609,surströmming,-0.27735,0.50179,5472.64994,-89185.53608,True,False,4.94768
1.44691,-0.30595,999.50969,-100.40595,-0.67309,surströmming,0.29669,0.39716,5476.07330,-89186.82742,True,False,22.10031
1.95116,-0.83275,999.98614,-100.02715,-1.83205,surströmming,-2.47038,0.48428,5475.83917,-89187.01746,True,False,47.55128
3.42304,-2.57341,1000.04016,-99.97627,-5.66151,surströmming,-0.06723,-0.60112,5474.63461,-89186.77432,False,False,121.17229
-0.73074,1.81486,1000.00735,-100.00407,3.99269,mustard silt,0.21002,-0.00595,5477.93209,-89187.85198,True,False,-86.53344
1.39957,-0.61226,999.50784,-100.40704,-1.34697,surströmming,0.05082,0.95268,5474.92880,-89186.30206,True,False,19.73224
0.94559,-0.01277,999.27696,-100.59068,-0.02810,surströmming,0.39113,0.48562,5473.90493,-89186.12894,True,False,-3.08223
0.86403,0.09675,999.43547,-100.46485,0.21285,surströmming,-1.69770,0.49749,5480.28067,-89184.23842,True,False,-7.08068
0.98933,-0.04266,999.47039,-100.44319,-0.09386,surströmming,0.26682,0.22074,5474.07732,-89187.31837,True,False,-0.79831
2.84590,-1.84229,999.60403,-100.33288,-4.05303,surströmming,-0.56930,-0.37713,5473.86511,-89186.53759,True,False,92.09694
-0.57418,1.31580,1000.20546,-99.84611,2.89477,mustard silt,0.37832,-0.21518,5480.51824,-89182.96788,True,False,-78.60641
1.02310,0.13541,999.61062,-100.33414,0.29791,surströmming,-0.16715,-2.01078,5475.05023,-89187.15521,True,False,0.96021
1.16804,-0.21760,999.78677,-100.17527,-0.47872,surströmming,-2.29517,-0.79981,5474.09968,-89185.72290,True,False,8.29561
0.34622,0.56657,999.30450,-100.56822,1.24646,surströmming,-2.17244,-2.24957,5479.06641,-89188.80545,True,False,-33.03672
-0.31897,1.36593,999.55415,-100.37069,3.00505,silt med onions,-0.20915,-0.86217,5475.26549,-89186.84912,True,False,-66.17155
1.77602,-0.68776,1000.11137,-99.92198,-1.51306,surströmming,-3.24668,4.39353,5473.22745,-89185.60134,True,False,38.85664
1.38005,-0.41956,999.96322,-100.04027,-0.92302,surströmming,-0.77730,-0.01040,5474.65935,-89183.50718,True,False,18.98423
1.68097,-0.48786,999.68776,-100.25539,-1.07328,surströmming,1.65188,1.32664,5477.03277,-89182.47092,True,False,33.89213
0.19828,0.80741,999.54473,-100.37876,1.77630,surströmming,-0.79257,0.70680,5472.40461,-89185.07453,True,False,-40.31356
1.60976,-0.77759,999.96329,-100.03929,-1.71069,surströmming,0.02676,-0.44205,5473.92019,-89186.23041,True,False,30.46968
1.19918,-0.11249,999.50929,-100.40582,-0.24747,surströmming,2.31670,0.78155,5475.00089,-89184.49865,True,False,9.71353
0.56777,0.29386,1000.18301,-99.86389,0.64648,curry silt,1.55209,-0.29882,5480.47671,-89184.69718,True,False,-21.52003
1.37491,-0.57712,999.83953,-100.14472,-1.26967,surströmming,-1.13371,0.80402,5474.03217,-89186.03161,True,False,18.66535
-0.65944,1.93388,999.95350,-100.04387,4.25454,mustard silt,-1.29282,0.25927,5476.51411,-89186.87539,True,False,-82.99523
1.50738,-0.58800,999.54745,-100.39421,-1.29361,surströmming,0.70835,1.17727,5475.14751,-89186.49722,True,False,25.14269
0.61416,0.43620,999.86398,-100.11813,0.95965,surströmming,0.66852,-0.35269,5474.57317,-89186.59995,True,False,-19.36009
0.79800,0.24253,999.27735,-100.58843,0.53357,surströmming,-0.05542,0.27045,5474.94218,-89187.48058,True,False,-10.46142
1.38064,-0.54191,999.90602,-100.09303,-1.19220,surströmming,1.78965,0.14409,5473.20233,-89184.63645,True,False,18.98504
0.11597,0.81848,1000.08097,-99.95232,1.80066,mustard silt,0.27049,1.01019,5477.50430,-89187.42584,True,False,-44.16077
1.41686,-0.32475,999.90859,-100.07985,-0.71445,surströmming,1.26291,0.42513,5476.78889,-89184.97127,True,False,20.79746
0.40646,0.47944,999.78928,-100.18359,1.05478,surströmming,-0.11849,-1.00352,5478.92777,-89186.30750,True,False,-29.78241
1.52693,-0.41991,999.99296,-100.02073,-0.92379,surströmming,-0.44080,-0.61264,5475.18571,-89185.24819,True,False,26.34280
1.72655,-0.51347,999.39583,-100.50031,-1.12964,surströmming,-1.13284,0.15477,5474.08122,-89185.86906,True,False,36.02542
1.01660,0.04449,999.80314,-100.16988,0.09787,surströmming,-0.11960,-0.79484,5474.67064,-89186.10826,True,False,0.73180
0.81478,0.30484,999.66622,-100.28969,0.67064,surströmming,3.24062,2.20473,5476.37561,-89186.28825,True,False,-9.42773
0.01827,1.07605,999.47819,-100.43039,2.36731,surströmming,-0.15535,-0.25734,5476.97749,-89186.63534,True,False,-49.34764
1.10327,0.16163,999.70963,-100.24202,0.35558,surströmming,1.20238,-0.96626,5473.76890,-89185.91709,True,False,5.01837
0.97593,-0.19178,999.65213,-100.29557,-0.42192,surströmming,0.91918,1.01806,5473.68521,-89184.12278,True,False,-1.37728
-0.21026,1.15179,999.92608,-100.08213,2.53395,mustard silt,0.82800,-1.18637,5471.59041,-89187.01332,True,False,-60.54982
2.50448,-1.42590,999.56737,-100.37140,-3.13698,surströmming,1.28998,3.67769,5476.79265,-89181.81174,True,False,75.00764
0.08118,0.92636,1000.19224,-99.85599,2.03800,mustard silt,0.00307,-0.74834,5473.49501,-89184.92227,True,False,-45.84499
1.62199,-0.81487,1000.04402,-99.97583,-1.79271,surströmming,0.90773,0.70419,5472.94410,-89185.11375,True,False,31.12137
-0.03194,1.24492,999.34633,-100.53871,2.73882,surströmming,-2.17212,0.45150,5475.93352,-89184.68438,True,False,-51.92373
0.60043,0.30676,999.61528,-100.31947,0.67487,surströmming,0.23648,-0.49269,5472.73361,-89186.55621,True,False,-20.17067
1.21588,-0.08804,999.71603,-100.24723,-0.19368,surströmming,-3.99112,-1.01388,5475.28826,-89185.47088,True,False,10.65197
1.58452,-0.66140,999.88071,-100.10786,-1.45508,surströmming,-1.17357,-0.04426,5472.86800,-89186.41168,True,False,29.16655
-0.72375,1.77328,999.90041,-100.08967,3.90122,mustard silt,-2.09937,-1.01491,5475.27353,-89183.92007,True,False,-86.23734
2.18629,-0.88434,999.43144,-100.47270,-1.94556,surströmming,0.05355,0.96916,5476.26892,-89186.09763,True,False,59.03045
1.28659,-0.45347,999.42461,-100.47378,-0.99763,surströmming,-0.86483,-0.84797,5478.11194,-89185.16862,True,False,14.04184
1.02842,-0.28872,999.62956,-100.30799,-0.63519,surströmming,-1.07268,-1.29872,5474.93608,-89182.06904,True,False,1.23576
2.71232,-1.58202,1000.10947,-99.92337,-3.48044,surströmming,2.06186,-0.84172,5478.09771,-89186.65823,False,False,85.67064
2.19449,-1.39969,1000.44275,-99.66699,-3.07931,surströmming,-0.27430,1.85157,5473.69622,-89185.85205,False,False,59.94569
2.46797,-1.73326,999.51676,-100.39858,-3.81317,surströmming,0.55397,-0.57787,5476.13277,-89188.74851,True,False,73.15670
1.52070,-0.55576,999.56033,-100.36282,-1.22267,surströmming,-1.38009,0.23240,5472.02660,-89187.75638,True,False,25.81502
0.46754,0.25400,999.48877,-100.42751,0.55879,surströmming,-0.59070,0.01177,5472.82037,-89186.02386,True,False,-26.87865
0.73981,0.47073,999.48246,-100.42586,1.03560,surströmming,1.31937,-1.41160,5475.60385,-89186.58645,True,False,-13.26850
1.50907,-0.67754,999.77812,-100.18793,-1.49058,surströmming,-1.09285,-0.89230,5472.55335,-89186.29961,True,False,25.34255
0.52058,0.79928,1000.40740,-99.69312,1.75842,mustard silt,-1.10984,0.02585,5474.63438,-89184.69045,True,False,-23.76715
1.55134,-0.75407,999.77426,-100.19169,-1.65894,surströmming,-1.18957,0.90672,5478.90401,-89184.20409,True,False,27.45417
-3.65962,4.69145,999.61573,-100.32516,10.32120,mustard silt,-0.07176,-1.02768,5478.35191,-89185.67643,True,False,-233.17304
-0.05423,1.20702,999.41030,-100.48843,2.65545,surströmming,-1.05029,-0.51892,5478.55558,-89186.65969,True,False,-53.00616
2.73486,-1.95231,999.79117,-100.17944,-4.29508,surströmming,1.62381,-0.18909,5474.62093,-89185.41249,True,False,86.63840
1.41135,-0.53628,999.80627,-100.16454,-1.17982,surströmming,-1.20701,-0.29635,5474.34130,-89186.90422,True,False,20.47070
3.84866,-2.74064,1000.11041,-99.93237,-6.02940,surströmming,-0.81343,0.15398,5474.48838,-89187.45753,False,False,142.48832
-0.23089,1.38519,999.47874,-100.43865,3.04742,silt med schnapps,0.87365,0.96041,5477.20630,-89186.50594,True,False,-61.80499
1.58903,-0.70568,999.45617,-100.45058,-1.55250,surströmming,0.52247,-0.08196,5474.06703,-89186.82389,True,False,29.17978
1.15013,-0.29793,999.73614,-100.22041,-0.65544,surströmming,-0.79027,-0.14346,5473.00806,-89186.23716,True,False,7.37436
0.64107,0.39514,1000.09223,-99.93084,0.86930,silt med onions,0.05836,-0.53078,5475.82506,-89186.20618,True,False,-17.90032
0.60598,0.36077,999.58453,-100.35133,0.79370,surströmming,-0.79524,0.52243,5478.11072,-89188.07476,True,False,-19.90861
-0.58270,1.35446,1000.05997,-99.97627,2.97981,mustard silt,-1.51387,1.43525,5475.59125,-89189.37201,True,False,-79.10485
1.31863,-0.39436,999.95637,-100.04333,-0.86759,surströmming,-1.42778,0.75420,5476.27439,-89186.66342,True,False,15.90958
2.94048,-2.08653,1000.13540,-99.90072,-4.59036,surströmming,0.42721,-0.24844,5479.78598,-89187.20382,False,False,97.09193
1.58367,-0.16172,999.72697,-100.23337,-0.35579,surströmming,-1.60651,-4.06959,5475.96294,-89183.62347,True,False,29.04706
1.79678,-0.60122,999.49107,-100.41644,-1.32268,surströmming,-1.99781,-0.47906,5478.04882,-89186.99903,True,False,39.58462
2.16329,-1.39422,999.47036,-100.43996,-3.06728,surströmming,-0.35380,-0.16766,5473.14936,-89186.36208,True,False,57.89984
-0.54492,1.72725,999.85760,-100.12634,3.79994,mustard silt,0.71095,-0.03474,5476.22445,-89185.82048,True,False,-77.31710
4.07904,-3.02601,999.46713,-100.43894,-6.65722,surströmming,0.18085,-0.15807,5475.10122,-89187.53777,True,False,153.68553
0.12803,0.83174,999.68025,-100.26210,1.82982,surströmming,-1.42999,0.17681,5474.90291,-89184.50105,True,False,-43.75834
3.30535,-2.12122,999.56330,-100.36523,-4.66668,surströmming,-3.68679,-0.06059,5474.20206,-89186.14407,True,False,115.04921
0.37147,0.49126,999.48005,-100.43464,1.08077,surströmming,-0.94130,-0.60172,5479.56524,-89185.50922,True,False,-31.68651
1.12240,-0.41951,1000.07550,-99.94471,-0.92292,surströmming,-1.06346,0.52874,5474.71335,-89183.71283,True,False,6.15754
2.37978,-1.09169,999.90834,-100.07633,-2.40173,surströmming,-1.96357,0.22364,5472.39386,-89186.41520,True,False,68.94301
0.31033,0.71606,999.88547,-100.10335,1.57533,silt med schnapps,0.40200,-0.04201,5479.54475,-89184.89129,True,False,-34.54060
-0.02601,1.07395,999.51725,-100.40011,2.36268,surströmming,-0.07481,0.16646,5474.28269,-89187.20431,True,False,-51.54167
1.51221,-0.47476,999.36229,-100.52312,-1.04448,surströmming,1.52839,0.98751,5475.20329,-89182.27792,True,False,25.29146
0.41136,0.57303,999.14240,-100.70636,1.26066,surströmming,-2.35627,0.59932,5474.40106,-89186.80850,True,False,-29.86088
2.04901,-1.18558,999.62017,-100.30957,-2.60828,surströmming,-1.28358,-0.15550,5473.90509,-89185.55093,True,False,52.26056
0.72371,0.13500,999.62824,-100.30925,0.29701,surströmming,0.16082,0.68163,5474.54665,-89187.23312,True,False,-14.00052
0.64326,0.56497,1000.00810,-100.00570,1.24294,silt med onions,0.24765,-0.82121,5473.49565,-89185.52666,True,False,-17.83320
1.15983,-0.11557,1000.03532,-99.98298,-0.25426,surströmming,0.42059,1.48894,5476.59759,-89183.71961,True,False,8.00903
0.81530,0.10157,1000.09999,-99.92773,0.22346,surströmming,0.77927,-0.23172,5472.81656,-89185.82806,True,False,-9.18484
2.32519,-1.44869,1000.31382,-99.76759,-3.18711,surströmming,0.51593,-1.16505,5476.12295,-89184.84170,False,False,66.41626
1.35123,-0.17811,999.58842,-100.33780,-0.39184,surströmming,2.62643,-1.46605,5476.17593,-89186.59273,True,False,17.35571
1.01884,-0.06756,999.47815,-100.42997,-0.14862,surströmming,0.76404,-0.34589,5474.72054,-89186.04106,True,False,0.68117
-0.29117,1.33183,999.65584,-100.29035,2.93002,curry silt,-0.30947,-0.16586,5477.25234,-89185.44198,True,False,-64.73068
1.71564,-0.62543,1000.12280,-99.90794,-1.37594,surströmming,0.09136,-0.04610,5475.61147,-89185.87975,True,False,35.84335
-0.36298,1.18197,999.92297,-100.07429,2.60033,mustard silt,0.56391,0.17697,5476.88056,-89187.47643,True,False,-68.18737
1.66422,-0.60926,999.92126,-100.06942,-1.34037,surströmming,-1.52855,-0.67965,5473.91139,-89185.92516,True,False,33.17166
1.13430,0.03536,999.54660,-100.37639,0.07778,surströmming,0.05459,0.80118,5473.43419,-89187.47127,True,False,6.48828
1.54658,-0.44341,999.28367,-100.58586,-0.97549,surströmming,1.55540,-0.26096,5475.26851,-89183.63151,True,False,26.97100
0.30519,0.70534,999.83905,-100.14867,1.55176,surströmming,-2.02121,-3.00708,5474.92915,-89189.09853,True,False,-34.82108
1.90505,-1.01351,999.91578,-100.07747,-2.22972,surströmming,-1.44991,-0.09828,5474.37928,-89184.40295,True,False,45.21044
1.24769,-0.11749,999.53954,-100.38635,-0.25847,surströmming,-0.79997,1.16503,5473.44331,-89187.20991,True,False,12.15443
